type,start_lineno,end_lineno,filepath
If,5932,5939,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
If,6031,6038,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
If,6215,6222,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
If,6313,6320,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
If,6412,6419,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
If,6511,6518,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
If,6610,6617,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
If,6709,6716,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
If,6808,6815,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
If,6907,6914,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
If,7057,7064,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
If,7665,7672,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
If,8145,8152,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
If,8297,8304,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
If,8395,8402,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
If,8667,8674,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
If,8843,8850,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
If,8913,8920,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
If,9357,9364,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
If,9493,9500,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
If,9999,10006,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
If,10079,10086,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
If,10159,10166,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
If,10363,10370,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
If,10567,10574,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
If,10770,10777,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
If,10973,10980,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
If,11177,11184,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
If,11381,11388,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
If,11585,11592,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
If,11789,11796,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
If,12303,12310,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
If,12380,12387,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
If,12506,12513,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
If,12584,12591,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
If,12662,12669,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
If,12894,12901,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
If,13044,13051,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
If,13130,13137,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
If,13214,13221,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
If,14358,14365,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
If,14441,14448,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
If,14633,14640,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
If,14836,14843,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
If,15039,15046,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
If,15139,15146,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
If,15238,15245,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
If,15372,15379,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
If,186,214,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
If,747,748,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
If,919,946,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
If,966,971,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
If,1055,1060,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
If,201,214,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
If,927,946,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
If,968,971,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
If,935,946,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,3360,3360,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,3450,3450,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,3549,3549,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,3649,3649,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,3861,3861,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,4461,4461,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,5028,5028,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,5127,5127,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,5496,5496,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,5673,5673,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,5829,5829,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,5927,5927,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,6026,6026,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,6210,6210,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,6308,6308,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,6407,6407,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,6506,6506,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,6605,6605,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,6704,6704,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,6803,6803,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,6902,6902,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,7052,7052,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,7660,7660,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,8140,8140,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,8292,8292,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,8390,8390,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,8662,8662,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,8838,8838,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,8908,8908,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,9352,9352,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,9488,9488,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,9994,9994,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,10074,10074,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,10154,10154,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,10358,10358,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,10562,10562,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,10765,10765,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,10968,10968,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,11172,11172,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,11376,11376,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,11580,11580,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,11784,11784,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,12298,12298,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,12375,12375,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,12501,12501,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,12579,12579,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,12657,12657,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,12889,12889,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,13039,13039,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,13125,13125,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,13209,13209,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,14353,14353,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,14436,14436,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,14628,14628,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,14831,14831,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,15034,15034,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,15134,15134,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,15233,15233,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,15367,15367,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,3367,3368,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,3457,3458,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,3556,3557,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,3656,3657,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,3868,3869,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,4468,4469,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,5035,5036,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,5134,5135,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,5503,5504,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,5680,5681,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,5836,5837,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,5934,5935,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,6033,6034,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,6217,6218,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,6315,6316,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,6414,6415,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,6513,6514,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,6612,6613,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,6711,6712,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,6810,6811,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,6909,6910,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,7059,7060,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,7667,7668,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,8147,8148,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,8299,8300,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,8397,8398,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,8669,8670,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,8845,8846,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,8915,8916,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,9359,9360,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,9495,9496,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,10001,10002,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,10081,10082,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,10161,10162,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,10365,10366,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,10569,10570,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,10772,10773,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,10975,10976,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,11179,11180,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,11383,11384,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,11587,11588,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,11791,11792,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,12305,12306,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,12382,12383,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,12508,12509,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,12586,12587,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,12664,12665,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,12896,12897,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,13046,13047,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,13132,13133,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,13216,13217,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,14360,14361,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,14443,14444,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,14635,14636,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,14838,14839,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,15041,15042,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,15141,15142,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,15240,15241,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
IfExp,15374,15375,apps/cinder/cinder/volume/drivers/fungible/swagger_api_client.py
If,50,53,apps/cinder/cinder/volume/drivers/fungible/rest_client.py
If,80,81,apps/cinder/cinder/volume/drivers/fungible/rest_client.py
If,102,105,apps/cinder/cinder/volume/drivers/fungible/rest_client.py
If,116,120,apps/cinder/cinder/volume/drivers/fungible/rest_client.py
If,132,136,apps/cinder/cinder/volume/drivers/fungible/rest_client.py
If,138,155,apps/cinder/cinder/volume/drivers/fungible/rest_client.py
If,157,163,apps/cinder/cinder/volume/drivers/fungible/rest_client.py
If,165,184,apps/cinder/cinder/volume/drivers/fungible/rest_client.py
If,186,220,apps/cinder/cinder/volume/drivers/fungible/rest_client.py
If,222,249,apps/cinder/cinder/volume/drivers/fungible/rest_client.py
If,272,275,apps/cinder/cinder/volume/drivers/fungible/rest_client.py
If,315,327,apps/cinder/cinder/volume/drivers/fungible/rest_client.py
If,329,331,apps/cinder/cinder/volume/drivers/fungible/rest_client.py
For,118,119,apps/cinder/cinder/volume/drivers/fungible/rest_client.py
If,133,136,apps/cinder/cinder/volume/drivers/fungible/rest_client.py
If,139,152,apps/cinder/cinder/volume/drivers/fungible/rest_client.py
If,153,155,apps/cinder/cinder/volume/drivers/fungible/rest_client.py
If,158,163,apps/cinder/cinder/volume/drivers/fungible/rest_client.py
If,167,175,apps/cinder/cinder/volume/drivers/fungible/rest_client.py
If,177,184,apps/cinder/cinder/volume/drivers/fungible/rest_client.py
If,189,197,apps/cinder/cinder/volume/drivers/fungible/rest_client.py
If,199,209,apps/cinder/cinder/volume/drivers/fungible/rest_client.py
If,211,220,apps/cinder/cinder/volume/drivers/fungible/rest_client.py
If,224,235,apps/cinder/cinder/volume/drivers/fungible/rest_client.py
If,238,249,apps/cinder/cinder/volume/drivers/fungible/rest_client.py
If,140,149,apps/cinder/cinder/volume/drivers/fungible/rest_client.py
If,169,175,apps/cinder/cinder/volume/drivers/fungible/rest_client.py
If,178,184,apps/cinder/cinder/volume/drivers/fungible/rest_client.py
If,190,197,apps/cinder/cinder/volume/drivers/fungible/rest_client.py
If,200,209,apps/cinder/cinder/volume/drivers/fungible/rest_client.py
If,212,220,apps/cinder/cinder/volume/drivers/fungible/rest_client.py
If,225,235,apps/cinder/cinder/volume/drivers/fungible/rest_client.py
If,247,249,apps/cinder/cinder/volume/drivers/fungible/rest_client.py
If,203,209,apps/cinder/cinder/volume/drivers/fungible/rest_client.py
If,214,216,apps/cinder/cinder/volume/drivers/fungible/rest_client.py
If,227,235,apps/cinder/cinder/volume/drivers/fungible/rest_client.py
If,229,235,apps/cinder/cinder/volume/drivers/fungible/rest_client.py
While,103,107,apps/cinder/cinder/volume/drivers/fungible/driver.py
Try,115,157,apps/cinder/cinder/volume/drivers/fungible/driver.py
If,171,199,apps/cinder/cinder/volume/drivers/fungible/driver.py
If,218,221,apps/cinder/cinder/volume/drivers/fungible/driver.py
Try,224,259,apps/cinder/cinder/volume/drivers/fungible/driver.py
If,272,275,apps/cinder/cinder/volume/drivers/fungible/driver.py
Try,278,316,apps/cinder/cinder/volume/drivers/fungible/driver.py
If,325,362,apps/cinder/cinder/volume/drivers/fungible/driver.py
Try,378,509,apps/cinder/cinder/volume/drivers/fungible/driver.py
If,531,534,apps/cinder/cinder/volume/drivers/fungible/driver.py
If,535,538,apps/cinder/cinder/volume/drivers/fungible/driver.py
If,543,546,apps/cinder/cinder/volume/drivers/fungible/driver.py
Try,547,679,apps/cinder/cinder/volume/drivers/fungible/driver.py
If,689,692,apps/cinder/cinder/volume/drivers/fungible/driver.py
Try,694,801,apps/cinder/cinder/volume/drivers/fungible/driver.py
If,809,864,apps/cinder/cinder/volume/drivers/fungible/driver.py
If,872,919,apps/cinder/cinder/volume/drivers/fungible/driver.py
If,928,972,apps/cinder/cinder/volume/drivers/fungible/driver.py
If,984,991,apps/cinder/cinder/volume/drivers/fungible/driver.py
Try,997,1017,apps/cinder/cinder/volume/drivers/fungible/driver.py
If,1029,1036,apps/cinder/cinder/volume/drivers/fungible/driver.py
Try,1041,1067,apps/cinder/cinder/volume/drivers/fungible/driver.py
Try,1076,1133,apps/cinder/cinder/volume/drivers/fungible/driver.py
If,106,107,apps/cinder/cinder/volume/drivers/fungible/driver.py
If,118,134,apps/cinder/cinder/volume/drivers/fungible/driver.py
If,178,196,apps/cinder/cinder/volume/drivers/fungible/driver.py
For,198,199,apps/cinder/cinder/volume/drivers/fungible/driver.py
If,326,358,apps/cinder/cinder/volume/drivers/fungible/driver.py
While,411,421,apps/cinder/cinder/volume/drivers/fungible/driver.py
If,429,437,apps/cinder/cinder/volume/drivers/fungible/driver.py
If,439,453,apps/cinder/cinder/volume/drivers/fungible/driver.py
Try,455,463,apps/cinder/cinder/volume/drivers/fungible/driver.py
If,533,534,apps/cinder/cinder/volume/drivers/fungible/driver.py
If,551,552,apps/cinder/cinder/volume/drivers/fungible/driver.py
If,558,560,apps/cinder/cinder/volume/drivers/fungible/driver.py
If,566,568,apps/cinder/cinder/volume/drivers/fungible/driver.py
If,581,651,apps/cinder/cinder/volume/drivers/fungible/driver.py
If,700,719,apps/cinder/cinder/volume/drivers/fungible/driver.py
If,722,725,apps/cinder/cinder/volume/drivers/fungible/driver.py
If,726,730,apps/cinder/cinder/volume/drivers/fungible/driver.py
If,738,774,apps/cinder/cinder/volume/drivers/fungible/driver.py
If,810,857,apps/cinder/cinder/volume/drivers/fungible/driver.py
If,873,912,apps/cinder/cinder/volume/drivers/fungible/driver.py
If,929,965,apps/cinder/cinder/volume/drivers/fungible/driver.py
If,1082,1105,apps/cinder/cinder/volume/drivers/fungible/driver.py
Try,328,356,apps/cinder/cinder/volume/drivers/fungible/driver.py
If,416,417,apps/cinder/cinder/volume/drivers/fungible/driver.py
If,469,477,apps/cinder/cinder/volume/drivers/fungible/driver.py
If,491,499,apps/cinder/cinder/volume/drivers/fungible/driver.py
If,559,560,apps/cinder/cinder/volume/drivers/fungible/driver.py
If,600,615,apps/cinder/cinder/volume/drivers/fungible/driver.py
If,620,635,apps/cinder/cinder/volume/drivers/fungible/driver.py
If,705,716,apps/cinder/cinder/volume/drivers/fungible/driver.py
If,724,725,apps/cinder/cinder/volume/drivers/fungible/driver.py
If,745,767,apps/cinder/cinder/volume/drivers/fungible/driver.py
Try,811,850,apps/cinder/cinder/volume/drivers/fungible/driver.py
Try,874,909,apps/cinder/cinder/volume/drivers/fungible/driver.py
Try,930,962,apps/cinder/cinder/volume/drivers/fungible/driver.py
With,1058,1064,apps/cinder/cinder/volume/drivers/fungible/driver.py
If,1085,1100,apps/cinder/cinder/volume/drivers/fungible/driver.py
If,601,615,apps/cinder/cinder/volume/drivers/fungible/driver.py
If,621,635,apps/cinder/cinder/volume/drivers/fungible/driver.py
For,709,716,apps/cinder/cinder/volume/drivers/fungible/driver.py
For,749,756,apps/cinder/cinder/volume/drivers/fungible/driver.py
Try,1087,1095,apps/cinder/cinder/volume/drivers/fungible/driver.py
For,603,615,apps/cinder/cinder/volume/drivers/fungible/driver.py
For,623,635,apps/cinder/cinder/volume/drivers/fungible/driver.py
If,710,716,apps/cinder/cinder/volume/drivers/fungible/driver.py
If,750,756,apps/cinder/cinder/volume/drivers/fungible/driver.py
For,604,615,apps/cinder/cinder/volume/drivers/fungible/driver.py
For,624,635,apps/cinder/cinder/volume/drivers/fungible/driver.py
If,605,615,apps/cinder/cinder/volume/drivers/fungible/driver.py
If,625,635,apps/cinder/cinder/volume/drivers/fungible/driver.py
If,100,104,apps/cinder/cinder/volume/drivers/san/san.py
If,110,123,apps/cinder/cinder/volume/drivers/san/san.py
Try,125,153,apps/cinder/cinder/volume/drivers/san/san.py
If,169,173,apps/cinder/cinder/volume/drivers/san/san.py
If,176,177,apps/cinder/cinder/volume/drivers/san/san.py
With,126,149,apps/cinder/cinder/volume/drivers/san/san.py
If,170,173,apps/cinder/cinder/volume/drivers/san/san.py
While,127,137,apps/cinder/cinder/volume/drivers/san/san.py
Try,138,149,apps/cinder/cinder/volume/drivers/san/san.py
With,152,153,apps/cinder/cinder/volume/drivers/san/san.py
Try,129,137,apps/cinder/cinder/volume/drivers/san/san.py
If,73,75,apps/cinder/cinder/volume/drivers/san/hp/hpmsa_common.py
If,77,78,apps/cinder/cinder/volume/drivers/san/hp/hpmsa_common.py
If,79,80,apps/cinder/cinder/volume/drivers/san/hp/hpmsa_common.py
If,66,67,apps/cinder/cinder/volume/drivers/windows/iscsi.py
If,103,105,apps/cinder/cinder/volume/drivers/windows/iscsi.py
If,108,110,apps/cinder/cinder/volume/drivers/windows/iscsi.py
If,124,128,apps/cinder/cinder/volume/drivers/windows/iscsi.py
If,135,140,apps/cinder/cinder/volume/drivers/windows/iscsi.py
If,181,182,apps/cinder/cinder/volume/drivers/windows/iscsi.py
If,230,246,apps/cinder/cinder/volume/drivers/windows/iscsi.py
With,263,279,apps/cinder/cinder/volume/drivers/windows/iscsi.py
Try,283,289,apps/cinder/cinder/volume/drivers/windows/iscsi.py
Try,297,306,apps/cinder/cinder/volume/drivers/windows/iscsi.py
With,316,321,apps/cinder/cinder/volume/drivers/windows/iscsi.py
If,234,246,apps/cinder/cinder/volume/drivers/windows/iscsi.py
With,298,304,apps/cinder/cinder/volume/drivers/windows/iscsi.py
If,146,149,apps/cinder/cinder/volume/drivers/windows/smbfs.py
If,150,154,apps/cinder/cinder/volume/drivers/windows/smbfs.py
If,155,158,apps/cinder/cinder/volume/drivers/windows/smbfs.py
If,170,175,apps/cinder/cinder/volume/drivers/windows/smbfs.py
For,179,184,apps/cinder/cinder/volume/drivers/windows/smbfs.py
If,200,201,apps/cinder/cinder/volume/drivers/windows/smbfs.py
If,219,220,apps/cinder/cinder/volume/drivers/windows/smbfs.py
If,228,231,apps/cinder/cinder/volume/drivers/windows/smbfs.py
If,249,250,apps/cinder/cinder/volume/drivers/windows/smbfs.py
For,264,268,apps/cinder/cinder/volume/drivers/windows/smbfs.py
If,280,291,apps/cinder/cinder/volume/drivers/windows/smbfs.py
If,293,296,apps/cinder/cinder/volume/drivers/windows/smbfs.py
If,303,304,apps/cinder/cinder/volume/drivers/windows/smbfs.py
If,321,323,apps/cinder/cinder/volume/drivers/windows/smbfs.py
If,325,327,apps/cinder/cinder/volume/drivers/windows/smbfs.py
If,337,338,apps/cinder/cinder/volume/drivers/windows/smbfs.py
If,344,347,apps/cinder/cinder/volume/drivers/windows/smbfs.py
If,353,357,apps/cinder/cinder/volume/drivers/windows/smbfs.py
If,398,401,apps/cinder/cinder/volume/drivers/windows/smbfs.py
If,413,421,apps/cinder/cinder/volume/drivers/windows/smbfs.py
If,433,438,apps/cinder/cinder/volume/drivers/windows/smbfs.py
If,458,461,apps/cinder/cinder/volume/drivers/windows/smbfs.py
If,467,490,apps/cinder/cinder/volume/drivers/windows/smbfs.py
If,492,517,apps/cinder/cinder/volume/drivers/windows/smbfs.py
For,522,526,apps/cinder/cinder/volume/drivers/windows/smbfs.py
If,530,536,apps/cinder/cinder/volume/drivers/windows/smbfs.py
If,544,547,apps/cinder/cinder/volume/drivers/windows/smbfs.py
Try,563,585,apps/cinder/cinder/volume/drivers/windows/smbfs.py
If,613,617,apps/cinder/cinder/volume/drivers/windows/smbfs.py
If,657,662,apps/cinder/cinder/volume/drivers/windows/smbfs.py
If,668,671,apps/cinder/cinder/volume/drivers/windows/smbfs.py
If,267,268,apps/cinder/cinder/volume/drivers/windows/smbfs.py
If,282,287,apps/cinder/cinder/volume/drivers/windows/smbfs.py
If,295,296,apps/cinder/cinder/volume/drivers/windows/smbfs.py
If,481,484,apps/cinder/cinder/volume/drivers/windows/smbfs.py
If,495,517,apps/cinder/cinder/volume/drivers/windows/smbfs.py
If,524,526,apps/cinder/cinder/volume/drivers/windows/smbfs.py
If,564,575,apps/cinder/cinder/volume/drivers/windows/smbfs.py
If,584,585,apps/cinder/cinder/volume/drivers/windows/smbfs.py
IfExp,265,266,apps/cinder/cinder/volume/drivers/windows/smbfs.py
If,503,511,apps/cinder/cinder/volume/drivers/windows/smbfs.py
If,512,517,apps/cinder/cinder/volume/drivers/windows/smbfs.py
Try,33,36,apps/cinder/cinder/volume/drivers/hpe/hpe_3par_iscsi.py
If,150,162,apps/cinder/cinder/volume/drivers/hpe/hpe_3par_iscsi.py
Try,166,169,apps/cinder/cinder/volume/drivers/hpe/hpe_3par_iscsi.py
If,186,189,apps/cinder/cinder/volume/drivers/hpe/hpe_3par_iscsi.py
If,192,215,apps/cinder/cinder/volume/drivers/hpe/hpe_3par_iscsi.py
If,220,224,apps/cinder/cinder/volume/drivers/hpe/hpe_3par_iscsi.py
For,232,243,apps/cinder/cinder/volume/drivers/hpe/hpe_3par_iscsi.py
If,248,250,apps/cinder/cinder/volume/drivers/hpe/hpe_3par_iscsi.py
If,253,257,apps/cinder/cinder/volume/drivers/hpe/hpe_3par_iscsi.py
If,259,262,apps/cinder/cinder/volume/drivers/hpe/hpe_3par_iscsi.py
If,264,268,apps/cinder/cinder/volume/drivers/hpe/hpe_3par_iscsi.py
For,280,298,apps/cinder/cinder/volume/drivers/hpe/hpe_3par_iscsi.py
If,300,307,apps/cinder/cinder/volume/drivers/hpe/hpe_3par_iscsi.py
